city,country,lat,lng
Tiquisate,Guatemala,14.2833,-91.3667
Tuao,Philippines,17.735,121.4553
Bankra,India,22.6086,88.2797
Nawalgarh,India,27.8458,75.268
Tupã,Brazil,-21.935,-50.5139
Bozeman,United States,45.6833,-111.0558
Lower Merion,United States,40.0282,-75.2807
Most,Czechia,50.5031,13.6367
Tohāna,India,29.7,75.9
Nieuwegein,Netherlands,52.0314,5.0919
Penedo,Brazil,-10.29,-36.5858
Santa Cruz,Philippines,15.77,119.92
Inhambane,Mozambique,-23.865,35.3833
Donskoy,Russia,53.9658,38.3247
Sibalom,Philippines,10.7883,122.0175
Port Orange,United States,29.1085,-81.0137
Trnava,Slovakia,48.3777,17.5862
Kangbao,China,41.8511,114.6176
Khagaul,India,25.579,85.0456
Cosenza,Italy,39.3,16.25
Tenri,Japan,34.5967,135.8372
Daljā,Egypt,27.643,30.7001
Ponferrada,Spain,42.55,-6.5833
Magong,Taiwan,23.5667,119.5833
Guamúchil,Mexico,25.4639,-108.0794
Odendaalsrus,South Africa,-27.8667,26.6833
Chakpi Karong,India,24.3167,93.9833
Ambarawa,Indonesia,-7.2667,110.4
Sundapālaiyam,India,11.0014,76.8732
Fraijanes,Guatemala,14.4667,-90.4333
Jatani,India,20.17,85.7
Chokwé,Mozambique,-24.5253,33.0086
Kurihara,Japan,38.7301,141.0215
Zvornik,Bosnia and Herzegovina,44.3833,19.1
Nawá,Syria,32.8865,36.039
Maroochydore,Australia,-26.6553,153.0932
Chincha Alta,Peru,-13.45,-76.1333
Jose Pañganiban,Philippines,14.2922,122.6928
Siemianowice Śląskie,Poland,50.2758,18.9858
Irún,Spain,43.3378,-1.7888
Chik Ballāpur,India,13.43,77.72
Athni,India,16.73,75.07
Dédougou,Burkina Faso,12.4667,-3.4667
Fredrikstad,Norway,59.2181,10.9298
Oyo,Congo (Brazzaville),-1.1603,15.9736
Capão da Canoa,Brazil,-29.7608,-50.03
Tanjung Selor,Indonesia,2.85,117.3833
Hornchurch,United Kingdom,51.5565,0.2128
Assi Bou Nif,Algeria,35.7,-0.5
Maidenhead,United Kingdom,51.523,-0.722
Yangqingcun,China,21.3594,110.1164
Benevides,Brazil,-1.3608,-48.245
At Tall,Syria,33.6103,36.3107
Reston,United States,38.9497,-77.3461
Midoun,Tunisia,33.8,11.0
Yattir,West Bank,31.4333,35.0833
San Clemente,United States,33.4499,-117.6102
Asahi,Japan,35.7167,140.65
Stupino,Russia,54.8833,38.1
Slatina,Romania,44.4297,24.3642
Bhairāhawā,Nepal,27.5,83.45
Badr Ḩunayn,Saudi Arabia,23.7829,38.7905
Caldwell,United States,43.6453,-116.6594
Khulayş,Saudi Arabia,22.1555,39.3202
Friedrichshafen,Germany,47.65,9.4833
Tajumulco,Guatemala,15.0833,-91.8833
Fengang,China,30.891,121.013
Akurana,Sri Lanka,7.3667,80.6167
Mitcham,United Kingdom,51.4009,-0.1517
Medicine Hat,Canada,50.0417,-110.6775
Feltham,United Kingdom,51.4496,-0.4089
Sumbawa Besar,Indonesia,-8.5,117.4167
Coon Rapids,United States,45.1755,-93.3094
Itō,Japan,34.9657,139.1019
Millcreek,United States,40.6892,-111.8292
Dhuburi,India,26.02,90.0
Fujiidera,Japan,34.5667,135.6
Mirassol,Brazil,-20.8189,-49.5208
Vittoria,Italy,36.95,14.5333
Prilep,North Macedonia,41.3464,21.5542
Stourbridge,United Kingdom,52.4575,-2.1479
Mercedes,Argentina,-34.65,-59.4333
Galgamuwa,Sri Lanka,8.0,80.2831
Ban Lam Sam Kaeo,Thailand,13.9728,100.6511
Abū Qurqāş,Egypt,27.9304,30.8383
Kelaa Kebira,Tunisia,35.8667,10.5333
Eden Prairie,United States,44.8488,-93.4595
Kitale,Kenya,1.0167,35.0
Cajazeiras,Brazil,-6.89,-38.5619
Ouled Djellal,Algeria,34.4167,5.0667
Parkersburg,United States,39.2623,-81.542
Banda del Río Salí,Argentina,-26.85,-65.1667
Gorno-Altaysk,Russia,51.95,85.9667
Anuradhapura,Sri Lanka,8.335,80.4108
Tartagal,Argentina,-22.5,-63.8333
Lugano,Switzerland,46.0103,8.9625
Gadwāl,India,16.23,77.8
Tetovo,North Macedonia,42.0103,20.9714
Horsens,Denmark,55.8657,9.8735
Rockhampton,Australia,-23.3781,150.5136
Qurayyāt,Oman,23.2652,58.9034
Hamilton,United States,39.3939,-84.5653
Teoloyucan,Mexico,19.7442,-99.1811
Sīdī Barānī,Egypt,31.6108,25.9256
Novaya Balakhna,Russia,56.4899,43.6011
Visnagar,India,23.7,72.55
Nankana Sahib,Pakistan,31.45,73.7067
Puerto Asís,Colombia,0.5167,-76.5
Nago,Japan,26.5917,127.9775
Klintsy,Russia,52.75,32.2333
San Fernando,Philippines,7.9178,125.3286
Moore,United States,35.3293,-97.4757
Vaslui,Romania,46.6383,27.7292
Nyagan,Russia,62.1333,65.3833
Lakewood,United States,47.1628,-122.5299
Pāmūru,India,15.097,79.409
Kasongo,Congo (Kinshasa),-4.45,26.65
Machiques,Venezuela,10.0667,-72.5667
Kaga,Japan,36.3028,136.315
Kélibia,Tunisia,36.85,11.1
Rochester,United Kingdom,51.375,0.5
Batatais,Brazil,-20.8911,-47.585
Bay City,United States,43.5902,-83.8887
Miyoshi,Japan,35.0894,137.0748
Pabianice,Poland,51.65,19.3833
Halton Hills,Canada,43.63,-79.95
Dewsbury,United Kingdom,53.691,-1.633
Beledweyne,Somalia,4.736,45.204
Sheikhpura,India,25.1403,85.8508
Marina di Carrara,Italy,44.0381,10.0456
Narlıdere,Turkey,38.3911,27.0028
Māhdāsht,Iran,35.7278,50.8089
La Seyne-sur-Mer,France,43.1,5.883
Yurimaguas,Peru,-5.9,-76.0833
Campo Bom,Brazil,-29.6789,-51.0528
Sirsi,India,14.6194,74.8375
Balboa Heights,Panama,8.95,-79.55
Mut,Turkey,36.6458,33.4375
Dmitrov,Russia,56.35,37.5333
Wāshīm,India,20.1113,77.133
Calinog,Philippines,11.13,122.5
Tres Arroyos,Argentina,-38.3667,-60.2667
Bossier City,United States,32.5224,-93.6668
Palmela,Portugal,38.5675,-8.8991
Brookline,United States,42.3243,-71.1408
Moncada,Philippines,15.7331,120.5725
Balad,Iraq,34.0147,44.1456
Itupeva,Brazil,-23.1531,-47.0578
Moknine,Tunisia,35.6333,10.9
Gampaha,Sri Lanka,7.0897,79.9925
Woking,United Kingdom,51.305,-0.539
Tamana,Japan,32.9356,130.5628
Nānpāra,India,27.87,81.5
Tân Phước Khánh,Vietnam,11.0,106.7167
Castellammare di Stabia,Italy,40.6947,14.4803
Bansalan,Philippines,6.78,125.22
Champasak,Laos,14.84,105.75
Schwäbisch Gmünd,Germany,48.8,9.8
Bāri,India,26.63,77.62
Lingshou,China,38.3064,114.3783
Limerick,Ireland,52.6653,-8.6238
Gusang,China,28.2864,113.7424
Qoryooley,Somalia,1.7878,44.53
Dovzhansk,Ukraine,48.0778,39.6472
Bensalem,United States,40.1086,-74.9431
Koro,Mali,14.0639,-3.0753
Tandag,Philippines,9.0789,126.1986
Plymouth,United States,41.8783,-70.6309
Midalt,Morocco,32.68,-4.73
Boadilla del Monte,Spain,40.4069,-3.875
Svyetlahorsk,Belarus,52.6333,29.7333
Carmen de Viboral,Colombia,6.0833,-75.3333
Kapatagan,Philippines,7.9,123.77
Council Bluffs,United States,41.2369,-95.8516
Anse à Galets,Haiti,18.8345,-72.8664
Icó,Brazil,-6.4008,-38.8619
Debre Mark’os,Ethiopia,10.3333,37.7167
Montauban,France,44.0181,1.3558
Acton,United Kingdom,51.5135,-0.2707
Nagakute,Japan,35.184,137.0487
Huntersville,United States,35.406,-80.8716
Mobārakeh,Iran,32.3494,51.5
Phalia,Pakistan,32.4328,73.5778
Troyes,France,48.2997,4.0792
Pervomaisk,Ukraine,48.0439,30.85
Wenxicun,China,28.1627,120.3885
Taylor,United States,42.226,-83.2688
Shuya,Russia,56.85,41.3667
Hendersonville,United States,36.3063,-86.5997
Zouerate,Mauritania,22.7333,-12.4667
Berekum,Ghana,7.4504,-2.59
Rānipet,India,12.9247,79.3333
Ambilobe,Madagascar,-13.1873,49.0524
Wundanyi,Kenya,-3.3964,38.3573
Kolding,Denmark,55.4929,9.4681
Camocim,Brazil,-2.9008,-40.8428
Kesamudram,India,17.6875,79.8944
Villa Domínico,Argentina,-34.6917,-58.3333
Ras Tanura,Saudi Arabia,26.7074,50.0674
Puerto Peñasco,Mexico,31.3167,-113.5369
Bainet,Haiti,18.184,-72.7523
Kattagan,Uzbekistan,39.7167,64.55
Riosucio,Colombia,5.4208,-75.7025
Sanford,United States,28.7891,-81.2757
Shangtangcun,China,21.5989,111.5907
Caràzinho,Brazil,-28.2839,-52.7864
Kolda,Senegal,12.8958,-14.9408
Nagari,India,13.3214,79.5856
Nordre Fåle,Norway,59.75,10.8667
Napier,New Zealand,-39.4903,176.9178
La Habra,United States,33.9282,-117.9515
Sherkot,India,29.35,78.58
Tighenif,Algeria,35.4167,0.3333
Mandi Dabwāli,India,29.9477,74.7322
Esperanza,Dominican Republic,19.58,-70.99
Herten,Germany,51.6,7.1333
Camaquã,Brazil,-30.8528,-51.8153
Santarém,Portugal,39.2333,-8.6833
Asaka,Uzbekistan,40.6333,72.2333
Panchari Bazar,Bangladesh,23.2867,91.9027
Offenburg,Germany,48.4667,7.9333
Bannu,Pakistan,32.9864,70.6044
Cyuve,Rwanda,-1.4833,29.65
Kungur,Russia,57.4333,56.9333
Bergheim,Germany,50.9667,6.65
Boituva,Brazil,-23.2833,-47.6722
Rāghogarh,India,24.4442,77.1986
Horizon West,United States,28.4417,-81.6146
Twickenham,United Kingdom,51.449,-0.337
Agía Paraskeví,Greece,38.0117,23.82
Analavory,Madagascar,-18.9741,46.719
Figueira da Foz,Portugal,40.1508,-8.8618
Dearborn Heights,United States,42.3164,-83.2769
Aurora,Philippines,13.35,122.52
Narwāna,India,29.6167,76.1117
Vigevano,Italy,45.3167,8.8667
Cabaret,Haiti,18.7358,-72.4193
Aurora,Canada,44.0,-79.4667
Okha,India,22.4667,69.0667
Korogwe,Tanzania,-5.1558,38.4503
Turhal,Turkey,40.39,36.09
Derik,Turkey,37.3658,40.2697
Nova Odessa,Brazil,-22.7797,-47.2962
Meshkīn Dasht,Iran,35.7514,50.9397
San Francisco,Argentina,-31.4356,-62.0714
Sihushan,China,28.9716,112.6413
Bhabhua,India,25.05,83.62
Kōshizuka,Japan,32.8931,130.7251
San Francisco de los Romo,Mexico,22.0833,-102.2667
Manicaragua,Cuba,22.15,-79.9764
Rouiba,Algeria,36.7333,3.2833
Tendō,Japan,38.3623,140.3779
Borj el Qoblé,Lebanon,33.2631,35.2389
St. Cloud,United States,28.2363,-81.2779
Arua,Uganda,3.0353,30.9108
Nanjangūd,India,12.12,76.68
Camotán,Guatemala,14.8167,-89.3817
Mongaguá,Brazil,-24.0869,-46.6289
Tagajō,Japan,38.2938,141.0043
Yongbei,China,26.6462,100.7807
Pontiac,United States,42.6493,-83.2878
Richland,United States,46.2824,-119.2939
Cambanugoy,Philippines,7.5386,125.7508
Sätbayev,Kazakhstan,47.9,67.5333
Al Khawr,Qatar,25.69,51.51
Zengqiao,China,27.5153,112.2336
Siddhapur,India,23.9167,72.3833
Plato,Colombia,9.7919,-74.7872
Mitoyo,Japan,34.1825,133.715
Patnos,Turkey,39.2358,42.8686
São Miguel dos Campos,Brazil,-9.7811,-36.0936
Diphu,India,25.83,93.43
Żory,Poland,50.05,18.7
Leszno,Poland,51.8458,16.5806
Runcorn,United Kingdom,53.3417,-2.7313
Nakhyaungcharīpāra,Bangladesh,21.4281,92.1779
Nkawkaw,Ghana,6.5505,-0.78
Hatogaya-honchō,Japan,35.8333,139.7333
Neu-Ulm,Germany,48.3833,10.0
Marietta,United States,33.9533,-84.5422
Camabatela,Angola,-8.1833,15.3667
Songkhla,Thailand,7.2061,100.5967
Hita,Japan,33.3214,130.9411
Morada Nova,Brazil,-5.1067,-38.3725
Florence-Graham,United States,33.9682,-118.2447
Jhārgrām,India,22.45,86.98
Afragola,Italy,40.9167,14.3167
Santo Amaro,Brazil,-12.5469,-38.7119
Yangiyŭl,Uzbekistan,41.1125,69.0467
Sungo,Angola,-11.2333,14.3167
Penápolis,Brazil,-21.42,-50.0778
Shiroi,Japan,35.7915,140.0563
Xiluodu,China,28.2442,103.6385
Cortazar,Mexico,20.4828,-100.9611
Praia,Cabo Verde,14.9177,-23.5092
Kolea,Algeria,36.6406,2.765
Springfield,United States,44.0538,-122.9811
San Juan Chamelco,Guatemala,15.4257,-90.3263
San Antonio del Táchira,Venezuela,7.8167,-72.45
Karonga,Malawi,-9.9329,33.9333
Tríkala,Greece,39.55,21.7667
Wrecsam,United Kingdom,53.0467,-2.9936
Kstovo,Russia,56.1667,44.1667
Arcoverde,Brazil,-8.4189,-37.0539
Sayyid Şādiq,Iraq,35.35,45.8667
Garbsen,Germany,52.4183,9.5981
Valle de Bravo,Mexico,19.1925,-100.1306
Encinitas,United States,33.0492,-117.261
Cayenne,French Guiana,4.933,-52.33
May Pen,Jamaica,17.965,-77.245
Georgiyevsk,Russia,44.15,43.4667
Santa Ana,Philippines,15.0939,120.7681
Asker,Norway,59.8331,10.4392
Hato Mayor,Dominican Republic,18.767,-69.267
Ostuncalco,Guatemala,14.8667,-91.6167
Ilobasco,El Salvador,13.84,-88.85
Oudtshoorn,South Africa,-33.5833,22.2
Norak,Tajikistan,38.3833,69.3167
Itogon,Philippines,16.37,120.67
Port Coquitlam,Canada,49.2625,-122.7811
Wellington,United States,26.6461,-80.2699
Korosten,Ukraine,50.95,28.6333
Baao,Philippines,13.4535,123.3654
Menzel Temime,Tunisia,36.7833,10.9833
La Democracia,Guatemala,15.6333,-91.8667
Hasuda,Japan,35.9945,139.6624
Widnes,United Kingdom,53.362,-2.734
Taal,Philippines,13.88,120.93
Djibo,Burkina Faso,14.1011,-1.6306
Euclides da Cunha,Brazil,-10.5078,-39.0139
Palm Harbor,United States,28.0847,-82.7481
Xinmin,China,35.1278,108.1447
Rāmanāthapuram,India,9.3639,78.8395
Candon,Philippines,17.1958,120.4489
Sawahlunto,Indonesia,-0.6667,100.7833
Gia Nghĩa,Vietnam,11.9833,107.7
Merzifon,Turkey,40.875,35.4633
Montebello,United States,34.0155,-118.1108
Tunasan,Philippines,14.3725,121.0364
Vejle,Denmark,55.709,9.535
Madīnat ‘Īsá,Bahrain,26.1736,50.5478
Mariana,Brazil,-20.3783,-43.4165
Tarnowskie Góry,Poland,50.4444,18.8583
Trikonavattam,India,8.9,76.65
Wesel,Germany,51.6586,6.6178
Santa Catarina Ixtahuacán,Guatemala,14.8,-91.3667
Shilu,China,19.2792,109.0518
Woodland,United States,38.6712,-121.75
Hürth,Germany,50.8775,6.8761
Salgueiro,Brazil,-8.0742,-39.1192
Korydallós,Greece,37.9833,23.65
Halvad,India,23.02,71.18
Venâncio Aires,Brazil,-29.6058,-52.1919
Mateare,Nicaragua,12.2333,-86.4333
Barbalha,Brazil,-7.3111,-39.3042
Margate,United Kingdom,51.385,1.3838
Abuyog,Philippines,10.7458,125.0122
Coyhaique,Chile,-45.5667,-72.0667
Maués,Brazil,-3.3836,-57.7186
North Bergen,United States,40.7938,-74.0242
Bocaranga,Central African Republic,6.9844,15.6408
Aracati,Brazil,-4.5619,-37.77
Ar Rastan,Syria,34.9267,36.7324
Bawku,Ghana,11.06,-0.2422
Caicó,Brazil,-6.4578,-37.0978
Udamalpet,India,10.5855,77.2513
Bristol,United States,41.6812,-72.9407
Cabatuan,Philippines,10.88,122.48
Mirabel,Canada,45.65,-74.0833
Jupiter,United States,26.92,-80.1128
Santo Domingo,Philippines,15.59,120.8786
Ellesmere Port,United Kingdom,53.279,-2.897
Santa Rosa de Copán,Honduras,14.7675,-88.7781
Barberena,Guatemala,14.3167,-90.3667
Velika Gorica,Croatia,45.7,16.0667
Hashimoto,Japan,34.3167,135.6
Idiofa,Congo (Kinshasa),-4.9668,19.591
Scheveningen,Netherlands,52.1081,4.2731
Olbia,Italy,40.9167,9.5
Malikounda,Senegal,14.4724,-16.9459
Bangor,United Kingdom,54.66,-5.67
Leninogorsk,Russia,54.6,52.5
Nekā,Iran,36.65,53.2972
Tulunan,Philippines,6.83,124.88
Adjohon,Benin,6.7,2.4667
Pantin,France,48.8966,2.4017
Wanparti,India,16.3623,78.0622
Tafo,Ghana,6.7316,-1.6137
Aisai,Japan,35.1528,136.7282
Seferhisar,Turkey,38.2,26.8333
Tsushima,Japan,35.1771,136.7413
Itoman,Japan,26.1236,127.6658
Soroti,Uganda,1.715,33.6111
Chachoengsao,Thailand,13.6903,101.0703
Nambuangongo,Angola,-8.0167,14.2
Rossosh,Russia,50.2,39.55
Los Polvorines,Argentina,-34.5,-58.7
Jinoba-an,Philippines,9.6018,122.4668
Łomża,Poland,53.1764,22.0731
Aleksin,Russia,54.5167,37.1
La Mesa,United States,32.7703,-117.0204
Tamba,Japan,35.1833,135.0333
Kolomyia,Ukraine,48.5306,25.0403
Pico Rivera,United States,33.9901,-118.0888
Chāmrājnagar,India,11.926,76.9402
Saraburi,Thailand,14.5286,100.9114
Aïn Harrouda,Morocco,33.6372,-7.4483
Jinzecun,China,31.0397,120.9164
Fort Portal,Uganda,0.6544,30.2744
Meihuacun,China,37.8862,114.8204
Yamatotakada,Japan,34.515,135.7364
Bethal,South Africa,-26.45,29.45
Orion,Philippines,14.6206,120.5817
Sarandí,Argentina,-34.6833,-58.3333
El Wak,Kenya,2.8167,40.9333
Villamaría,Colombia,5.0,-75.5
Shihe,China,39.2527,113.6757
Calulo,Angola,-10.0007,14.901
Galapa,Colombia,10.8969,-74.886
Cubulco,Guatemala,15.1083,-90.6306
Mbabane,Eswatini,-26.3167,31.1333
Borisoglebsk,Russia,51.3667,42.0833
Oyem,Gabon,1.6,11.5736
Huatusco,Mexico,19.1489,-96.9661
Castilla,Philippines,12.9553,123.8764
Piscataway,United States,40.5467,-74.4636
Yala,Thailand,6.5425,101.2831
Laoang,Philippines,12.57,125.02
Oda,Ghana,5.9267,-0.9858
San Rafael,United States,37.9905,-122.5221
Ibitinga,Brazil,-21.7578,-48.8289
Kukarmunda,India,21.5167,74.1333
Kokawa,Japan,34.2664,135.3653
Fryazino,Russia,55.95,38.05
Viareggio,Italy,43.8672,10.2506
Berëzovskiy,Russia,56.9,60.8167
Trujillo,Honduras,15.9179,-85.953
Yongyang,China,27.09,106.6892
Tigaon,Philippines,13.6319,123.4975
Matanao,Philippines,6.75,125.23
Taunton,United Kingdom,51.019,-3.1
Aquiraz,Brazil,-3.9008,-38.3908
Dumraon,India,25.5526,84.1515
Meriden,United States,41.5369,-72.7946
Ełk,Poland,53.8214,22.3622
Euless,United States,32.8508,-97.08
Alcoy,Spain,38.6983,-0.4736
Gukovo,Russia,48.05,39.9167
Belogorsk,Russia,50.9167,128.4667
Altınözü,Turkey,36.1,36.23
Irvington,United States,40.7243,-74.2317
Panruti,India,11.77,79.55
Lalmanirhat,Bangladesh,25.9172,89.4459
Ambanja,Madagascar,-13.6786,48.4522
Ciudad Arce,El Salvador,13.8333,-89.4333
Velampālaiyam,India,11.1376,77.3106
Laeken,Belgium,50.8778,4.3558
Gubat,Philippines,12.9189,124.1231
Souq Sebt Oulad Nemma,Morocco,32.2948,-6.7007
Wallasey,United Kingdom,53.4239,-3.0531
Yisuhe,China,27.7736,112.9558
Rosario,Philippines,16.23,120.48
San Vicente del Raspeig,Spain,38.3964,-0.5253
Euskirchen,Germany,50.6597,6.7917
Chambéry,France,45.57,5.9118
Mizusawa,Japan,39.1438,141.139
Unna,Germany,51.5347,7.6889
Tirukkoyilūr,India,11.9675,79.2056
San Mateo Ixtatán,Guatemala,15.8333,-91.4833
Parkent,Uzbekistan,41.2944,69.6764
Paracale,Philippines,14.2797,122.7869
Yame,Japan,33.2119,130.5578
Qoorlugud,Somalia,8.5533,46.2256
Rāzampeta,India,14.1954,79.159
Kangān,Iran,27.8392,52.0608
Nedumangād,India,8.6033,77.0028
Zamość,Poland,50.7167,23.2528
Pasaje,Ecuador,-3.3269,-79.8049
Petroúpoli,Greece,38.0333,23.6833
San Mariano,Philippines,16.98,122.02
Union,United States,40.6953,-74.2697
Parker,United States,39.5084,-104.7753
Nioro,Mali,15.1833,-9.55
Ābyek,Iran,36.0411,50.5306
Samut Sakhon,Thailand,13.5486,100.2775
Halesowen,United Kingdom,52.4502,-2.0509
Mbalmayo,Cameroon,3.5167,11.5
Jinxing,China,37.9869,106.2027
Clay,United States,43.1808,-76.1954
Bracknell,United Kingdom,51.416,-0.749
Malay,Philippines,11.8997,121.9094
Niort,France,46.3258,-0.4606
Greifswald,Germany,54.0833,13.3833
Towada,Japan,40.6127,141.2059
Pirojpur,Bangladesh,22.5796,89.9752
Slutsk,Belarus,53.0333,27.5667
Hamburg,United States,42.7394,-78.8581
Manhiça,Mozambique,-25.4,32.8
Horqueta,Paraguay,-23.3396,-57.05
Floriano,Brazil,-6.7669,-43.0225
Prokhladnyy,Russia,43.75,44.0333
São Borja,Brazil,-28.6606,-56.0044
Sarāvān,Iran,27.3708,62.3325
Kribi,Cameroon,2.935,9.91
Suifenhe,China,44.4124,131.1518
Consuelito,Dominican Republic,18.6124,-69.2577
Baba Hassen,Algeria,36.7,2.9667
Meskiana,Algeria,35.6333,7.6667
Juan-les-Pins,France,43.5711,7.1094
Afula,Israel,32.6064,35.2881
Nahariyya,Israel,33.0058,35.0989
Gunupur,India,19.08,83.82
Mehnājpur,India,25.6722,83.1181
Bayjī,Iraq,34.9292,43.4931
Banane,Kenya,0.5035,38.662
Kratie,Cambodia,12.4881,106.0188
Tyre,Lebanon,33.2708,35.1961
Faruka,Pakistan,31.8853,72.4153
Buqda Caqable,Somalia,4.0601,45.2577
Oodweyne,Somalia,9.4092,45.064
Güigüe,Venezuela,10.0833,-67.7833
Viedma,Argentina,-40.8,-63.0
Barneveld,Netherlands,52.1333,5.5833
Obando,Philippines,14.7083,120.9375
San Marcos,Colombia,8.6611,-75.1347
Çivril,Turkey,38.3014,29.7386
Bābolsar,Iran,36.7006,52.65
Thatri,India,33.1453,75.7911
Legnano,Italy,45.5958,8.906
Revere,United States,42.4189,-71.004
Stonecrest,United States,33.6842,-84.1372
Ponnūru,India,16.0667,80.5667
Le Blanc-Mesnil,France,48.9387,2.4614
Langenfeld,Germany,51.1167,6.95
Carrara,Italy,44.0833,10.1
Aïn Touta,Algeria,35.3833,5.9
Arankhola,Bangladesh,24.6928,90.0806
Trang,Thailand,7.5575,99.6103
Sigaboy,Philippines,6.6536,126.0717
Chapel Hill,United States,35.9271,-79.0391
Kathua,India,32.3694,75.5254
Mérida,Spain,38.9,-6.3333
Ilog,Philippines,10.03,122.77
Özalp,Turkey,38.6583,43.9894
Portimão,Portugal,37.1333,-8.5333
Aranjuez,Spain,40.0333,-3.6028
Huejotzingo,Mexico,19.1619,-98.4064
Blainville,Canada,45.67,-73.88
White Plains,United States,41.022,-73.7547
Fano,Italy,43.8425,13.0136
Andradina,Brazil,-20.8958,-51.3789
Dongcun,China,38.28,111.6751
Ragay,Philippines,13.8217,122.7897
Gardena,United States,33.8943,-118.3072
Palm Beach Gardens,United States,26.8466,-80.1679
Užice,Serbia,43.85,19.85
Lakhdaria,Algeria,36.5622,3.5944
Vinukonda,India,16.05,79.75
Suharekë,Kosovo,42.3586,20.825
Huehuetoca,Mexico,19.8342,-99.2033
Taunton,United States,41.9036,-71.0943
Zvishavane,Zimbabwe,-20.3333,30.0333
Viçosa do Ceará,Brazil,-3.5619,-41.0919
Gohadi,India,26.4328,78.442
Kananya,Philippines,11.1856,124.5597
Khagaria,India,25.5022,86.4671
Hardenberg,Netherlands,52.5758,6.6194
Matera,Italy,40.6667,16.6
Bougouni,Mali,11.4177,-7.4832
Karamürsel,Turkey,40.6892,29.615
Huajiang,China,25.6969,105.592
Sanyō-Onoda,Japan,34.0031,131.1819
Monterey Park,United States,34.0497,-118.1326
Aguacatán,Guatemala,15.35,-91.3167
Sennan,Japan,34.3628,135.2761
Motril,Spain,36.75,-3.5167
Date,Japan,37.8191,140.563
Pāchora,India,20.67,75.35
Medellin,Philippines,11.1286,123.9622
Maimbung,Philippines,5.93,121.03
West Allis,United States,43.0068,-88.0296
Lianzhuangcun,China,37.1146,115.7594
Coroatá,Brazil,-4.13,-44.1239
Bétou,Congo (Brazzaville),3.0594,18.5142
Limoeiro do Norte,Brazil,-5.1458,-38.0978
Chełm,Poland,51.1322,23.4778
Tiptūr,India,13.26,76.48
Altamira,Mexico,22.3375,-97.8694
Gopichettipālaiyam,India,11.4549,77.4365
Revda,Russia,56.8053,59.9283
Givatayim,Israel,32.0697,34.8117
Zamora,Spain,41.4989,-5.7556
Itānagar,India,27.1,93.62
Esfarāyen,Iran,37.0706,57.5056
Santee,United States,32.8554,-116.9851
Ban Bang Kaeo,Thailand,13.0,38.0
Pallíni,Greece,38.0,23.8833
Wangzhuang,China,39.8003,116.15
Stralsund,Germany,54.3092,13.0819
North Miami,United States,25.9008,-80.1686
Stryi,Ukraine,49.25,23.85
Blue Springs,United States,39.0124,-94.2721
Yara,Cuba,20.2767,-76.9469
Des Plaines,United States,42.0345,-87.9008
Shimotsuke,Japan,36.3872,139.8421
Shirakawa,Japan,37.1263,140.2109
Los Andes,Chile,-32.8333,-70.6167
Ouinhri,Benin,7.0,2.45
Kokomo,United States,40.464,-86.1277
Morón,Cuba,22.1108,-78.6278
Esperanza,Philippines,8.68,125.65
Jackson,United States,40.098,-74.3578
Uzunköprü,Turkey,41.2667,26.6833
Koga,Japan,33.7289,130.47
Aş Şaff,Egypt,29.5647,31.2811
Kesennuma,Japan,38.9081,141.5699
Garín,Argentina,-34.4167,-58.75
Petaluma,United States,38.2423,-122.6266
Jōsō,Japan,36.0236,139.9938
Alfonso,Philippines,14.1379,120.8552
Göppingen,Germany,48.7025,9.6528
Gaibandha,Bangladesh,25.329,89.5415
União dos Palmares,Brazil,-9.1628,-36.0319
Shoreline,United States,47.7564,-122.3426
Hyūga,Japan,32.4228,131.6239
Dhone,India,15.396,77.872
Irosin,Philippines,12.705,124.0319
Irati,Brazil,-25.4669,-50.6508
Gannan,China,47.9117,123.4978
San Francisco,Philippines,10.65,124.35
Trollhättan,Sweden,58.2671,12.3
Neuilly-sur-Seine,France,48.8881,2.2686
Belebey,Russia,54.1,54.1333
Rājgarh,India,28.64,75.38
Kateríni,Greece,40.2667,22.5
San Simon,Philippines,14.998,120.78
Dīla,Ethiopia,6.4083,38.3083
Výronas,Greece,37.9617,23.7533
Artemisa,Cuba,22.8136,-82.7633
Chalkída,Greece,38.4625,23.595
Mansalay,Philippines,12.5204,121.4385
Dāmghān,Iran,36.1642,54.3408
Chichibu,Japan,35.9918,139.0855
Umm al Qaywayn,United Arab Emirates,25.5533,55.5475
Antigua Guatemala,Guatemala,14.5667,-90.7333
Panna,India,24.27,80.17
Barking,United Kingdom,51.54,0.08
